ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-12-09 17:43:41 076m





Relative time;Average1;Average2
s;V;V
-0.00015112;-0.015187325;-0.00081912578
-0.0001511;-0.013618429;-0.00082905763
-0.00015108;-0.013365924;-0.00089723395
-0.00015106;-0.014015703;-0.00097685715
-0.00015104;-0.013492176;-0.00074977111
-0.00015102;-0.012583159;-0.00099301746
-0.000151;-0.012221235;-0.00090194737
-0.00015098;-0.013608328;-0.00078461678
-0.00015096;-0.014519029;-0.00086558667
-0.00015094;-0.012958549;-0.0007423643
-0.00015092;-0.013911334;-0.00087703356
-0.0001509;-0.013556144;-0.00069758677
-0.00015088;-0.013502276;-0.0009655786
-0.00015086;-0.013465242;-0.00085195141
-0.00015084;-0.012877748;-0.00088494538
-0.00015082;-0.014332176;-0.00084201955
-0.0001508;-0.014434861;-0.00094621989
-0.00015078;-0.014338909;-0.00093325797
-0.00015076;-0.014040953;-0.00072435228
-0.00015074;-0.01283903;-0.0008394945
-0.00015072;-0.013899551;-0.00081390734
-0.0001507;-0.014865803;-0.00083326605
-0.00015068;-0.014192456;-0.00080027208
-0.00015066;-0.014527446;-0.00091154256
-0.00015064;-0.012749812;-0.00069506172
-0.00015062;-0.014530813;-0.00079017188
-0.0001506;-0.013960152;-0.00087467685
-0.00015058;-0.013394541;-0.0007874785
-0.00015056;-0.01402917;-0.00088932213
-0.00015054;-0.013662196;-0.00080195544
-0.00015052;-0.013381074;-0.0010324082
-0.0001505;-0.014099871;-0.00082771094
-0.00015048;-0.014507246;-0.00088191532
-0.00015046;-0.014131855;-0.00096170685
-0.00015044;-0.012711095;-0.00074707772
-0.00015042;-0.013717747;-0.00080801556
-0.0001504;-0.01525466;-0.00076727811
-0.00015038;-0.01369923;-0.00087467685
-0.00015036;-0.012722878;-0.00087568686
-0.00015034;-0.013928168;-0.00080700554
-0.00015032;-0.014572897;-0.00079825204
-0.0001503;-0.01420929;-0.00088056863
-0.00015028;-0.014094821;-0.00083040433
-0.00015026;-0.01405442;-0.00081963079
-0.00015024;-0.014098188;-0.00089235219
-0.00015022;-0.013559511;-0.00084622796
-0.0001502;-0.013557827;-0.00085498147
-0.00015018;-0.013035984;-0.000900264
-0.00015016;-0.015039189;-0.00081155063
-0.00015014;-0.014397827;-0.00088747043
-0.00015012;-0.013886084;-0.00081660073
-0.0001501;-0.01387935;-0.00077148652
-0.00015008;-0.013837266;-0.00091474095
-0.00015006;-0.013209371;-0.00082552257
-0.00015004;-0.013697547;-0.00096978701
-0.00015002;-0.014241274;-0.00094504153
-0.00015;-0.015488648;-0.00096153852
-0.00014998;-0.013251455;-0.00090733414
-0.00014996;-0.013960152;-0.00093174294
-0.00014994;-0.014301875;-0.00091288925
-0.00014992;-0.013665563;-0.0008601999
-0.0001499;-0.013337307;-0.00094605155
-0.00014988;-0.013822116;-0.0008325927
-0.00014986;-0.013894501;-0.00089555058
-0.00014984;-0.013785082;-0.00079034022
-0.00014982;-0.013418108;-0.00090666079
-0.0001498;-0.014444961;-0.00082468088
-0.00014978;-0.013835583;-0.00089050048
-0.00014976;-0.014687366;-0.00074337432
-0.00014974;-0.014165522;-0.00081256065
-0.00014972;-0.013160553;-0.00076290136
-0.0001497;-0.014210973;-0.00085902154
-0.00014968;-0.01333394;-0.00087097344
-0.00014966;-0.013945002;-0.00094941828
-0.00014964;-0.014530813;-0.00092551449
-0.00014962;-0.014667165;-0.0010684322
-0.0001496;-0.013882717;-0.00088208365
-0.00014958;-0.013123519;-0.00088814377
-0.00014956;-0.014226124;-0.00087787524
-0.00014954;-0.014386043;-0.00085632816
-0.00014952;-0.014497146;-0.00079892539
