ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-12-09 18:00:15 993m





Relative time;Average1;Average2
s;V;V
-0.00015112;-0.0087404081;-0.00017926448
-0.0001511;-0.0077306231;-0.00016940367
-0.00015108;-0.0079534396;-0.00015435961
-0.00015106;-0.0080198104;-0.0001714264
-0.00015104;-0.0082694912;-0.00016851873
-0.00015102;-0.0079028713;-0.00020126168
-0.000151;-0.0076911167;-0.0002026523
-0.00015098;-0.0085507772;-0.00020404293
-0.00015096;-0.0072138787;-0.00016586389
-0.00015094;-0.009430981;-0.00014702722
-0.00015092;-0.0089205576;-0.00015328504
-0.0001509;-0.008512851;-0.00019614164
-0.00015088;-0.0086045059;-0.00013634467
-0.00015086;-0.0073007929;-0.00017951732
-0.00015084;-0.0084243565;-0.00018444773
-0.00015082;-0.0095905871;-0.00017483976
-0.0001508;-0.008470184;-0.00017660965
-0.00015078;-0.0091971028;-0.00019127444
-0.00015076;-0.0090501388;-0.00017408124
-0.00015074;-0.0090770031;-0.00019001024
-0.00015072;-0.0079739829;-0.0001799598
-0.0001507;-0.0079423777;-0.00016877157
-0.00015068;-0.0073829663;-0.00016422042
-0.00015066;-0.0078681056;-0.00017686249
-0.00015064;-0.0088194211;-0.00019411891
-0.00015062;-0.0088431249;-0.0001542964
-0.0001506;-0.0078048953;-0.00018659688
-0.00015058;-0.007558375;-0.00020397972
-0.00015056;-0.0087483094;-0.00020258909
-0.00015054;-0.0087056425;-0.0001769257
-0.00015052;-0.0076405484;-0.00020309477
-0.0001505;-0.0084859866;-0.00019253865
-0.00015048;-0.0093314247;-0.00019304433
-0.00015046;-0.0094388823;-0.00018223537
-0.00015044;-0.0081936388;-0.00016984614
-0.00015042;-0.0080450945;-0.00016200806
-0.0001504;-0.0084749248;-0.00016662242
-0.00015038;-0.00832322;-0.00020126168
-0.00015036;-0.0081841573;-0.000165295
-0.00015034;-0.008470184;-0.00019386607
-0.00015032;-0.0090359164;-0.0001518312
-0.0001503;-0.0081572929;-0.00016769699
-0.00015028;-0.0093440668;-0.00016504216
-0.00015026;-0.0092366092;-0.00018008622
-0.00015024;-0.0089711258;-0.00017635681
-0.00015022;-0.0086076665;-0.00015334825
-0.0001502;-0.0075378316;-0.0001683291
-0.00015018;-0.0074588187;-0.0002075195
-0.00015016;-0.0082979358;-0.00020056636
-0.00015014;-0.0079202541;-0.0001726274
-0.00015012;-0.0084164552;-0.0001738916
-0.0001501;-0.0090532993;-0.00018280426
-0.00015008;-0.0085729008;-0.0001622609
-0.00015006;-0.0087562107;-0.00019892289
-0.00015004;-0.0083579857;-0.00017806349
-0.00015002;-0.0092871775;-0.00016813946
-0.00015;-0.0082884543;-0.0002087837
-0.00014998;-0.0083753685;-0.00015088305
-0.00014996;-0.0084528011;-0.00018166647
-0.00014994;-0.0088083592;-0.0001781267
-0.00014992;-0.0079961065;-0.00018906208
-0.0001499;-0.0089648048;-0.00016327227
-0.00014988;-0.0092492513;-0.00018779788
-0.00014986;-0.0086882596;-0.00018204574
-0.00014984;-0.0087293463;-0.00019848042
-0.00014982;-0.0082931951;-0.00014178076
-0.0001498;-0.0084401591;-0.00016434685
-0.00014978;-0.0077559073;-0.00021415658
-0.00014976;-0.0090817439;-0.00018008622
-0.00014974;-0.0086329506;-0.00014968205
-0.00014972;-0.0090770031;-0.000181224
-0.0001497;-0.0095921673;-0.00018647046
-0.00014968;-0.008904755;-0.00018261463
-0.00014966;-0.0091813002;-0.00015423319
-0.00014964;-0.0093314247;-0.00014942921
-0.00014962;-0.008274232;-0.00016902441
-0.0001496;-0.0082031204;-0.00020682418
-0.00014958;-0.0080940825;-0.00017028862
-0.00014956;-0.0077401047;-0.00019500385
-0.00014954;-0.0076547708;-0.00017768422
-0.00014952;-0.009149695;-0.0001585315
-0.0001495;-0.0093156221;-0.00017926448
-0.00014948;-0.0082141822;-0.00013735604
-0.00014946;-0.0084686037;-0.00017553507
-0.00014944;-0.0084891471;-0.00018767146
-0.00014942;-0.008800458;-0.00016333548
-0.0001494;-0.0080640576;-0.00019127444
-0.00014938;-0.0088099395;-0.00017515581
-0.00014936;-0.0085096904;-0.00016643279
-0.00014934;-0.0071743723;-0.00015277936
-0.00014932;-0.0075567947;-0.0001720585
-0.0001493;-0.00813991;-0.00015473888
-0.00014928;-0.0093124616;-0.00018697614
-0.00014926;-0.0094625861;-0.00015202083
-0.00014924;-0.0084559617;-0.00016599031
-0.00014922;-0.0080087486;-0.0001475329
-0.0001492;-0.0074698805;-0.00018533267
-0.00014918;-0.0072660272;-0.00018052869
-0.00014916;-0.0079407975;-0.000166496
-0.00014914;-0.0095194754;-0.00014892353
-0.00014912;-0.0071143224;-0.00017660965
-0.0001491;-0.0084749248;-0.00020208341
-0.00014908;-0.0084196157;-0.00016194485
-0.00014906;-0.0081683547;-0.00019538311
-0.00014904;-0.007852303;-0.00013350021
-0.00014902;-0.0090153731;-0.00019196976
-0.000149;-0.0087925567;-0.00020050315
-0.00014898;-0.0088715696;-0.00016422042
-0.00014896;-0.00771166;-0.000182425
-0.00014894;-0.008476505;-0.00017856917
-0.00014892;-0.00813991;-0.00017483976
-0.0001489;-0.0090390769;-0.00016719131
-0.00014888;-0.0082220835;-0.00014892353
-0.00014886;-0.00899641;-0.00017749459
-0.00014884;-0.0078096361;-0.00019051592
-0.00014882;-0.008182577;-0.00019437175
-0.0001488;-0.0083548251;-0.00018356278
-0.00014878;-0.0090643611;-0.00015126231
-0.00014876;-0.008623469;-0.00018267784
-0.00014874;-0.007656351;-0.00018558551
-0.00014872;-0.0085065299;-0.00016188164
-0.0001487;-0.0087009017;-0.00020423256
-0.00014868;-0.0084528011;-0.00015505493
-0.00014866;-0.0085966046;-0.00020170415
-0.00014864;-0.0081794165;-0.00017161603
-0.00014862;-0.008512851;-0.00018356278
-0.0001486;-0.0073165955;-0.00018899887
-0.00014858;-0.0074856831;-0.00017351234
-0.00014856;-0.0082852938;-0.00017521902
-0.00014854;-0.0088320631;-0.00019626806
-0.00014852;-0.0079676619;-0.00014607906
-0.0001485;-0.0083327015;-0.00018476378
-0.00014848;-0.0079202541;-0.00018147684
-0.00014846;-0.0089142365;-0.00018349957
-0.00014844;-0.0087609515;-0.00015600308
-0.00014842;-0.0083485041;-0.00016573747
-0.0001484;-0.008849446;-0.00016902441
-0.00014838;-0.0092808564;-0.00017041504
-0.00014836;-0.0086677163;-0.00019184334
-0.00014834;-0.0082536886;-0.00018470057
-0.00014832;-0.0088146803;-0.00017496618
-0.0001483;-0.0074161518;-0.00016068065
-0.00014828;-0.0080972431;-0.00018103437
-0.00014826;-0.0087040622;-0.0001463319
-0.00014824;-0.007754327;-0.00014475164
-0.00014822;-0.0091417937;-0.00017212172
-0.0001482;-0.008770433;-0.00019620485
-0.00014818;-0.0077448455;-0.00016251375
-0.00014816;-0.0084591222;-0.00016124954
-0.00014814;-0.009198683;-0.00016554784
-0.00014812;-0.0072423234;-0.00020593924
-0.0001481;-0.0088162605;-0.00016030138
-0.00014808;-0.0088146803;-0.00014797537
-0.00014806;-0.0088605078;-0.00017888522
-0.00014804;-0.0091939422;-0.00017553507
-0.00014802;-0.0079676619;-0.00019355002
-0.000148;-0.007509387;-0.0001622609
-0.00014798;-0.0077274626;-0.00014968205
-0.00014796;-0.0093013998;-0.00020132489
-0.00014794;-0.0089426812;-0.00017534544
-0.00014792;-0.0083532449;-0.00016858194
-0.0001479;-0.0082062809;-0.00017863238
-0.00014788;-0.0089094958;-0.00018621762
-0.00014786;-0.0081778362;-0.0001671281
-0.00014784;-0.0089442615;-0.00019051592
-0.00014782;-0.0087056425;-0.00016415721
-0.0001478;-0.0085823823;-0.00016295622
-0.00014778;-0.0093203629;-0.0001554974
-0.00014776;-0.0076389682;-0.00015208404
-0.00014774;-0.0094120179;-0.00016668563
-0.00014772;-0.008280553;-0.0001922226
-0.0001477;-0.0090896452;-0.00016940367
-0.00014768;-0.0079613408;-0.00014696401
-0.00014766;-0.0088842116;-0.00018659688
-0.00014764;-0.0082505281;-0.00017117356
-0.00014762;-0.0091876212;-0.00018046548
-0.0001476;-0.0082110216;-0.00016655921
-0.00014758;-0.0088731498;-0.00016725452
-0.00014756;-0.0095526609;-0.00019829079
-0.00014754;-0.0083974921;-0.00018128721
-0.00014752;-0.0084132947;-0.00020227304
-0.0001475;-0.0090722624;-0.00016997256
-0.00014748;-0.0076879562;-0.00017679928
-0.00014746;-0.0088652485;-0.0001769257
-0.00014744;-0.007179113;-0.00015265294
-0.00014742;-0.0079961065;-0.00016523179
-0.0001474;-0.0083737882;-0.00018046548
-0.00014738;-0.0088684091;-0.00016314585
-0.00014736;-0.0078380807;-0.0001695933
-0.00014734;-0.0081936388;-0.00016030138
-0.00014732;-0.009865552;-0.0001585315
-0.0001473;-0.0078380807;-0.0002056864
-0.00014728;-0.0079550198;-0.00019392928
-0.00014726;-0.0076326471;-0.00015575024
-0.00014724;-0.0083880106;-0.00014822821
-0.00014722;-0.0091528555;-0.00019759548
-0.0001472;-0.0077227219;-0.00020050315
-0.00014718;-0.0080893418;-0.00014765932
-0.00014716;-0.0081256877;-0.00012825375
-0.00014714;-0.0081004036;-0.00017762101
-0.00014712;-0.0079913658;-0.00018413168
-0.0001471;-0.0090011507;-0.00016441006
-0.00014708;-0.0087340871;-0.00015884755
-0.00014706;-0.0072328418;-0.00019121123
-0.00014704;-0.008421196;-0.00017547186
-0.00014702;-0.0080988233;-0.00015745692
-0.000147;-0.0076184248;-0.00017951732
-0.00014698;-0.0080245512;-0.00018596478
-0.00014696;-0.0094088574;-0.00019253865
-0.00014694;-0.0099066387;-0.00019765869
-0.00014692;-0.0085902836;-0.00017818991
-0.0001469;-0.0092808564;-0.000198354
-0.00014688;-0.0088968537;-0.00022142577
-0.00014686;-0.0072960521;-0.00020372688
-0.00014684;-0.0074430162;-0.00019127444
-0.00014682;-0.0073987689;-0.00016788662
-0.0001468;-0.0089979902;-0.00019348681
-0.00014678;-0.0091354727;-0.00018482699
-0.00014676;-0.00740509;-0.00019342359
-0.00014674;-0.0080198104;-0.00015195762
-0.00014672;-0.008623469;-0.00019980784
-0.0001467;-0.0082284045;-0.00019070555
-0.00014668;-0.0096569579;-0.00013786172
-0.00014666;-0.0085318141;-0.00017300666
-0.00014664;-0.0084480604;-0.000182425
-0.00014662;-0.0084401591;-0.00019165371
-0.0001466;-0.0081193667;-0.00014355065
-0.00014658;-0.0091686581;-0.00018432131
-0.00014656;-0.0085665797;-0.00019146407
-0.00014654;-0.0081209469;-0.00018191932
-0.00014652;-0.0088873722;-0.00017932769
-0.0001465;-0.0079076121;-0.0001799598
-0.00014648;-0.0082031204;-0.00019260186
-0.00014646;-0.0087862356;-0.00011478995
-0.00014644;-0.0091386332;-0.00016750736
-0.00014642;-0.0082947753;-0.00017003577
-0.0001464;-0.0079297357;-0.00017218493
-0.00014638;-0.0083406028;-0.00016902441
-0.00014636;-0.0081730954;-0.00014057976
-0.00014634;-0.0085017892;-0.00016510537
-0.00014632;-0.0083595659;-0.00014342423
-0.0001463;-0.0087198648;-0.00016181843
-0.00014628;-0.0076121038;-0.00014778574
-0.00014626;-0.0085175917;-0.00017844275
-0.00014624;-0.0078775872;-0.00019045271
-0.00014622;-0.0087230253;-0.00015347467
-0.0001462;-0.008280553;-0.00021194422
-0.00014618;-0.0085381351;-0.00019001024
-0.00014616;-0.0072612865;-0.00021719068
-0.00014614;-0.0077859322;-0.00016257696
-0.00014612;-0.0073640032;-0.00017243777
-0.0001461;-0.0095574016;-0.00018116079
-0.00014608;-0.0076468695;-0.0001622609
-0.00014606;-0.0094973518;-0.00018413168
-0.00014604;-0.0079882052;-0.00014355065
-0.00014602;-0.0080877615;-0.00017155282
-0.000146;-0.0082694912;-0.00017465013
-0.00014598;-0.0069910623;-0.00013887308
-0.00014596;-0.0092034238;-0.00015050378
-0.00014594;-0.0074208925;-0.00018912529
-0.00014592;-0.0083168989;-0.0002013881
-0.0001459;-0.0090011507;-0.00015891076
-0.00014588;-0.0083437633;-0.00018937813
-0.00014586;-0.0081557126;-0.00019765869
-0.00014584;-0.0083390226;-0.00019974463
-0.00014582;-0.0087451489;-0.00017338592
-0.0001458;-0.008849446;-0.00015075663
-0.00014578;-0.0084875668;-0.00018217216
-0.00014576;-0.0074256333;-0.00015992212
-0.00014574;-0.007326077;-0.00017003577
-0.00014572;-0.0094262402;-0.00018628083
-0.0001457;-0.0091417937;-0.00014626869
-0.00014568;-0.0085555179;-0.00016365153
-0.00014566;-0.0090248546;-0.00016358832
-0.00014564;-0.0078112163;-0.00017932769
-0.00014562;-0.0091022873;-0.00014803858
-0.0001456;-0.0089031747;-0.00019348681
-0.00014558;-0.010119974;-0.00013666072
-0.00014556;-0.0077164008;-0.00017970695
-0.00014554;-0.0085507772;-0.00016921404
-0.00014552;-0.0081636139;-0.00016143917
-0.0001455;-0.0081130456;-0.00018033906
-0.00014548;-0.0082947753;-0.00020088241
-0.00014546;-0.00813991;-0.00017515581
-0.00014544;-0.0077243021;-0.00018767146
-0.00014542;-0.0077938335;-0.00016611673
-0.0001454;-0.0081209469;-0.00014588943
-0.00014538;-0.0092682144;-0.00019279149
-0.00014536;-0.0083548251;-0.00018255142
-0.00014534;-0.0087498897;-0.00019247544
-0.00014532;-0.0095763647;-0.00017762101
-0.0001453;-0.0095305372;-0.00019310754
-0.00014528;-0.0085065299;-0.00019247544
-0.00014526;-0.0090169533;-0.00018912529
-0.00014524;-0.0078112163;-0.00018773467
-0.00014522;-0.0084654432;-0.00016396758
-0.0001452;-0.0087435687;-0.00022136256
-0.00014518;-0.0087009017;-0.00015745692
-0.00014516;-0.008280553;-0.0001732595
-0.00014514;-0.008525493;-0.00019342359
-0.00014512;-0.007699018;-0.00019051592
-0.0001451;-0.0077227219;-0.00019392928
-0.00014508;-0.0094452033;-0.0001579626
-0.00014506;-0.0077574875;-0.00018065511
-0.00014504;-0.010238493;-0.00016624315
-0.00014502;-0.0080134894;-0.00019291791
-0.000145;-0.0088083592;-0.00018021264
-0.00014498;-0.0087814949;-0.00020429577
-0.00014496;-0.0098181442;-0.00019449817
-0.00014494;-0.009009052;-0.00017408124
-0.00014492;-0.008721445;-0.00018482699
-0.0001449;-0.0094625861;-0.00019399249
-0.00014488;-0.0076610918;-0.00015157836
-0.00014486;-0.0080624774;-0.00016662242
-0.00014484;-0.0087056425;-0.0001977219
-0.00014482;-0.0072612865;-0.00018956776
-0.0001448;-0.0085096904;-0.0001915905
-0.00014478;-0.0084401591;-0.00019974463
-0.00014476;-0.0080893418;-0.00018084474
-0.00014474;-0.0077132403;-0.00019266507
-0.00014472;-0.0076579313;-0.00017376518
-0.0001447;-0.0088099395;-0.00018678651
-0.00014468;-0.0088241618;-0.00019152729
-0.00014466;-0.0084085539;-0.00018014943
-0.00014464;-0.0081857375;-0.00016232411
-0.00014462;-0.0084069737;-0.00018103437
-0.0001446;-0.0093503878;-0.0001977219
-0.00014458;-0.009437302;-0.00015334825
-0.00014456;-0.0081699349;-0.00017098393
-0.00014454;-0.0076421287;-0.00019171692
-0.00014452;-0.0082394663;-0.00015379072
-0.0001445;-0.0080387735;-0.00017193208
-0.00014448;-0.0097549339;-0.00016990935
