ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-11-28 17:23:46 038m





Relative time;Average1;Average2
s;V;V
-0.0001879;-9.1051166E-5;-5.2978353E-5
-0.00018788;-0.00010246268;-5.4424156E-5
-0.00018786;-0.00010888274;-4.7883619E-5
-0.00018784;-0.00010247989;-5.4131553E-5
-0.00018782;-5.5904383E-5;-4.8486037E-5
-0.0001878;-0.00010227335;-4.6799267E-5
-0.00018778;-6.5990581E-5;-5.9983613E-5
-0.00018776;-0.00013165413;-6.5388163E-5
-0.00018774;-7.6455441E-5;-6.0104097E-5
-0.00018772;-0.00015421899;-4.5697703E-5
-0.0001877;-0.00011607733;-5.0103959E-5
-0.00018768;-0.00012797078;-5.3150473E-5
-0.00018766;-9.4200951E-5;-5.268575E-5
-0.00018764;-0.00010910649;-7.4975214E-5
-0.00018762;-0.00013301388;-4.939827E-5
-0.0001876;-0.00013649069;-5.1274371E-5
-0.00018758;-7.6920163E-5;-7.1068103E-5
-0.00018756;-0.0001131513;-5.170467E-5
-0.00018754;-0.00013593991;-5.6971524E-5
-0.00018752;-6.3632545E-5;-6.0138521E-5
-0.0001875;-0.00011112029;-5.9949189E-5
-0.00018748;-9.9502229E-5;-6.0345064E-5
-0.00018746;-0.00011192925;-5.0947344E-5
-0.00018744;-7.8193847E-5;-5.2100544E-5
-0.00018742;-9.7040922E-5;-5.0362138E-5
-0.0001874;-0.00010953679;-7.5353876E-5
-0.00018738;-0.00013797092;-5.4888879E-5
-0.00018736;-0.00013029439;-6.4785745E-5
-0.00018734;-9.1653584E-5;-5.8417327E-5
-0.00018732;-0.00010444206;-7.0517321E-5
-0.0001873;-0.00011809113;-5.9604951E-5
-0.00018728;-6.7539655E-5;-5.7832121E-5
-0.00018726;-0.00010707548;-5.507821E-5
-0.00018724;-8.717848E-5;-6.0723727E-5
-0.00018722;-0.00011110308;-4.9811356E-5
-0.0001872;-0.00011091375;-5.7487882E-5
-0.00018718;-9.392556E-5;-5.8899261E-5
-0.00018716;-9.5715602E-5;-6.7092145E-5
-0.00018714;-8.895131E-5;-6.1773655E-5
-0.00018712;-7.963965E-5;-5.8400115E-5
-0.0001871;-8.3615608E-5;-4.3064276E-5
-0.00018708;-8.4235238E-5;-5.915744E-5
-0.00018706;-9.8762116E-5;-3.7952329E-5
