ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-11-28 17:01:20 406m





Relative time;Average1;Average2
s;V;V
-0.0001879;-0.010337708;-0.0014825953
-0.00018788;-0.0089725723;-0.0015325806
-0.00018786;-0.0095024435;-0.0015076532
-0.00018784;-0.0085640756;-0.0014554491
-0.00018782;-0.010213724;-0.0015059566
-0.0001878;-0.010126282;-0.001454144
-0.00018778;-0.0091330998;-0.0015024328
-0.00018776;-0.010024484;-0.0014935581
-0.00018774;-0.0089190631;-0.0015674269
-0.00018772;-0.010179791;-0.0016150631
-0.0001877;-0.010820596;-0.0016030561
-0.00018768;-0.0091592018;-0.00156312
-0.00018766;-0.0086710939;-0.001523706
-0.00018764;-0.0098248035;-0.0015165279
-0.00018762;-0.0095898853;-0.0013868008
-0.0001876;-0.01029986;-0.0014647154
-0.00018758;-0.0093523568;-0.0015080447
-0.00018756;-0.0096277332;-0.0015171804
-0.00018754;-0.0099031096;-0.0014322183
-0.00018752;-0.0092283722;-0.0015362349
-0.0001875;-0.010333793;-0.0014717629
-0.00018748;-0.0099748902;-0.0015834796
-0.00018746;-0.010231995;-0.0013348578
-0.00018744;-0.0096238179;-0.00148638
-0.00018742;-0.0094567649;-0.0015034769
-0.0001874;-0.0093210344;-0.0014944717
-0.00018738;-0.0097203954;-0.0015944425
-0.00018736;-0.0096929883;-0.0015152228
-0.00018734;-0.0096499199;-0.0016067104
-0.00018732;-0.0089190631;-0.001491731
-0.0001873;-0.0086815347;-0.0013193271
-0.00018728;-0.009431968;-0.0014720239
-0.00018726;-0.0099683647;-0.0014850749
-0.00018724;-0.0095663935;-0.0015281433
-0.00018722;-0.0087833326;-0.0015092193
-0.0001872;-0.0092505589;-0.0014078129
-0.00018718;-0.010211114;-0.0014447473
-0.00018716;-0.0098652617;-0.0014814207
-0.00018714;-0.0082730379;-0.0015509826
-0.00018712;-0.010126282;-0.0014961683
-0.0001871;-0.01010018;-0.0014854665
-0.00018708;-0.0093432211;-0.001459756
-0.00018706;-0.01003101;-0.001563381
-0.00018704;-0.0082560716;-0.001479724
-0.00018702;-0.0099670596;-0.0014564932
-0.000187;-0.0099605341;-0.0014976039
-0.00018698;-0.010902817;-0.0015113075
-0.00018696;-0.0097099546;-0.0014390049
-0.00018694;-0.0090012845;-0.001562337
-0.00018692;-0.0093732384;-0.0016041002
-0.0001869;-0.0094371884;-0.0014773748
-0.00018688;-0.010731849;-0.0013928043
-0.00018686;-0.010831037;-0.0015337552
-0.00018684;-0.0096212077;-0.001472807
-0.00018682;-0.0092244569;-0.0014982565
-0.0001868;-0.0099657545;-0.0015208347
-0.00018678;-0.0093471364;-0.0013977637
-0.00018676;-0.010070163;-0.0015156143
-0.00018674;-0.0090939467;-0.00155033
-0.00018672;-0.0096473097;-0.0014644543
-0.0001867;-0.0092231518;-0.001421908
-0.00018668;-0.009985331;-0.0013707481
-0.00018666;-0.010956326;-0.0014362642
-0.00018664;-0.010451252;-0.0014561017
-0.00018662;-0.0086215;-0.0014675866
-0.0001866;-0.0092688303;-0.0016189784
-0.00018658;-0.010528253;-0.0014316963
-0.00018656;-0.010239826;-0.0015274907
-0.00018654;-0.0098796178;-0.0015320586
-0.00018652;-0.0092675252;-0.0015537233
-0.0001865;-0.0089125376;-0.0015103939
-0.00018648;-0.0097360566;-0.0015301009
-0.00018646;-0.0094724262;-0.0014358726
-0.00018644;-0.0099840259;-0.0015186161
-0.00018642;-0.0095846649;-0.0015233144
-0.0001864;-0.010357285;-0.0014709799
-0.00018638;-0.0096955985;-0.0015371485
-0.00018636;-0.0090482682;-0.0016238072
-0.00018634;-0.0078645412;-0.0014914699
-0.00018632;-0.0095872751;-0.0015171804
-0.0001863;-0.009959229;-0.0014230826
-0.00018628;-0.009354967;-0.0015714727
-0.00018626;-0.0098913637;-0.0015248805
-0.00018624;-0.0091918293;-0.0013971111
-0.00018622;-0.0090065049;-0.0014912089
-0.0001862;-0.010337708;-0.0015401502
-0.00018618;-0.008325242;-0.0015118295
-0.00018616;-0.0098365495;-0.0015269687
-0.00018614;-0.0091409304;-0.001376621
-0.00018612;-0.0098352443;-0.0016559127
-0.0001861;-0.0084348705;-0.0015234449
-0.00018608;-0.0099775004;-0.0013219373
-0.00018606;-0.0095924955;-0.0014115977
-0.00018604;-0.010507372;-0.0015560725
-0.00018602;-0.010866274;-0.001382233
-0.000186;-0.010759256;-0.0014532305
-0.00018598;-0.0093823742;-0.0014715019
-0.00018596;-0.010340319;-0.0015066091
-0.00018594;-0.0085418888;-0.0014439643
-0.00018592;-0.0095872751;-0.0015532012
-0.0001859;-0.0091278794;-0.0015028243
-0.00018588;-0.0099500933;-0.0015080447
-0.00018586;-0.011094667;-0.0014399184
-0.00018584;-0.0088629438;-0.0014972124
-0.00018582;-0.0084975154;-0.0015610319
-0.0001858;-0.0095298506;-0.0015298399
-0.00018578;-0.0099357372;-0.0014883377
-0.00018576;-0.010220249;-0.0013903246
-0.00018574;-0.0097399719;-0.0015458927
-0.00018572;-0.0095115792;-0.0015462842
-0.0001857;-0.010312911;-0.0015067396
-0.00018568;-0.0086306357;-0.0016089291
-0.00018566;-0.0091513712;-0.0015462842
-0.00018564;-0.0091500661;-0.0015418469
-0.00018562;-0.010305081;-0.001491731
-0.0001856;-0.0099500933;-0.0014457914
-0.00018558;-0.0099031096;-0.0014848139
-0.00018556;-0.0098039219;-0.0014935581
-0.00018554;-0.0098626515;-0.0014687612
-0.00018552;-0.010234605;-0.0016281141
-0.0001855;-0.009508969;-0.0014934276
-0.00018548;-0.0088459775;-0.0015381926
-0.00018546;-0.0091944395;-0.0014870326
-0.00018544;-0.010050586;-0.0015224009
-0.00018542;-0.0099657545;-0.0014889903
-0.0001854;-0.010340319;-0.0014865106
-0.00018538;-0.0090887263;-0.0014157741
-0.00018536;-0.010025789;-0.001517311
-0.00018534;-0.0099200759;-0.0014221691
-0.00018532;-0.00952202;-0.0015986188
-0.0001853;-0.009535071;-0.0014827258
-0.00018528;-0.0093184242;-0.0015532012
-0.00018526;-0.0093523568;-0.0014824647
-0.00018524;-0.010173266;-0.0014574068
-0.00018522;-0.0097987015;-0.0014200809
-0.0001852;-0.0093562721;-0.0014130333
