ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-11-28 17:11:24 609m





Relative time;Average1;Average2
s;V;V
-0.0001879;-0.00011434864;-6.0014318E-5
-0.00018788;-0.00010600216;-6.3703573E-5
-0.00018786;-0.00013133383;-6.51464E-5
-0.00018784;-8.8962186E-5;-5.2380117E-5
-0.00018782;-0.00011385553;-4.3942315E-5
-0.0001878;-0.00011586453;-4.7065398E-5
-0.00018778;-0.00010211201;-6.2899973E-5
-0.00018776;-0.00013604585;-3.7988369E-5
-0.00018774;-0.00012673139;-4.5147716E-5
-0.00018772;-0.00013253923;-5.1868735E-5
-0.0001877;-7.3547674E-5;-5.9667309E-5
-0.00018768;-6.0452645E-5;-5.7877472E-5
-0.00018766;-0.00011065939;-5.4370853E-5
-0.00018764;-9.0806813E-5;-6.6370064E-5
-0.00018762;-0.00013206437;-5.9667309E-5
-0.0001876;-0.00011184653;-4.9092662E-5
-0.00018758;-0.00015228222;-4.4198006E-5
-0.00018756;-0.00010868692;-5.8717599E-5
-0.00018754;-9.2103532E-5;-6.1055345E-5
-0.00018752;-0.00012043044;-5.2526226E-5
-0.0001875;-0.00010426712;-5.1631307E-5
-0.00018748;-7.9264193E-5;-7.5008765E-5
-0.00018746;-0.00010905219;-6.1402354E-5
-0.00018744;-0.00012010169;-4.878218E-5
-0.00018742;-0.00010238596;-4.722977E-5
-0.0001874;-0.00012097834;-6.3648782E-5
-0.00018738;-0.00010010301;-5.3092399E-5
-0.00018736;-9.2067004E-5;-5.1905262E-5
-0.00018734;-0.00011842144;-5.3622044E-5
-0.00018732;-8.6350485E-5;-6.7867683E-5
-0.0001873;-0.00011078723;-5.5704099E-5
-0.00018728;-0.00011577321;-4.4033634E-5
-0.00018726;-0.0001130154;-6.2626018E-5
-0.00018724;-0.00013056676;-5.8480172E-5
-0.00018722;-0.0001280829;-5.4261272E-5
-0.0001872;-8.642354E-5;-5.4389117E-5
-0.00018718;-0.00010949052;-6.3667046E-5
-0.00018716;-0.00011012974;-3.9960842E-5
-0.00018714;-0.00010342699;-6.0653545E-5
-0.00018712;-9.8842814E-5;-5.9813418E-5
-0.0001871;-7.0881183E-5;-5.5247508E-5
-0.00018708;-8.5546885E-5;-4.8234271E-5
-0.00018706;-9.1701731E-5;-5.6690335E-5
-0.00018704;-0.0001102028;-5.2087898E-5
-0.00018702;-0.00011632112;-6.9584465E-5
-0.000187;-0.00015708556;-5.95212E-5
-0.00018698;-0.00013244791;-5.8242745E-5
-0.00018696;-0.00010371921;-7.0826392E-5
-0.00018694;-0.00015010885;-5.8589754E-5
-0.00018692;-6.3904473E-5;-5.6507699E-5
-0.0001869;-0.00014769805;-5.5137926E-5
-0.00018688;-0.00010903392;-6.2461645E-5
-0.00018686;-0.00013884018;-5.3530726E-5
-0.00018684;-0.00013854797;-4.025306E-5
-0.00018682;-0.00010992884;-5.9703836E-5
-0.0001868;-0.00010614827;-5.5539726E-5
-0.00018678;-9.876976E-5;-6.4105373E-5
-0.00018676;-0.00012039391;-4.7302825E-5
-0.00018674;-0.00010667792;-6.4379328E-5
-0.00018672;-0.00016537725;-6.03248E-5
-0.0001867;-0.00013593627;-4.6499225E-5
-0.00018668;-0.00012382747;-5.1667835E-5
-0.00018666;-5.2690599E-5;-6.4507173E-5
-0.00018664;-0.00012331609;-5.6836445E-5
-0.00018662;-8.0962712E-5;-6.0580491E-5
-0.0001866;-8.5857367E-5;-6.6205691E-5
-0.00018658;-0.00010594737;-6.3721837E-5
-0.00018656;-0.00011064113;-5.2270535E-5
-0.00018654;-6.3082609E-5;-5.937509E-5
-0.00018652;-0.00010613001;-4.7010607E-5
-0.0001865;-0.00012581821;-5.8790654E-5
-0.00018648;-0.00013297756;-5.5302299E-5
-0.00018646;-0.00010952704;-5.2654071E-5
-0.00018644;-0.00014598127;-6.0562227E-5
-0.00018642;-9.0916395E-5;-3.8956342E-5
-0.0001864;-0.00012236638;-6.17311E-5
-0.00018638;-0.00013520572;-6.3320036E-5
-0.00018636;-0.00011133514;-3.8773706E-5
-0.00018634;-0.00012401011;-4.3759679E-5
-0.00018632;-9.8514069E-5;-5.8334063E-5
-0.0001863;-0.00011495134;-6.1311036E-5
-0.00018628;-8.6167849E-5;-6.6406591E-5
-0.00018626;-0.00014225548;-6.0452645E-5
-0.00018624;-0.0001361189;-6.7429355E-5
-0.00018622;-0.00011867713;-5.6635545E-5
-0.0001862;-0.00010050481;-6.4872446E-5
-0.00018618;-0.00012021127;-4.3668361E-5
-0.00018616;-7.7474357E-5;-5.3220244E-5
-0.00018614;-8.8615176E-5;-5.7384354E-5
-0.00018612;-0.00013067634;-6.9054819E-5
-0.0001861;-9.7911369E-5;-5.3110662E-5
-0.00018608;-7.3547674E-5;-5.3384617E-5
-0.00018606;-0.00012404664;-5.9283772E-5
-0.00018604;-0.00014408185;-4.7120189E-5
-0.00018602;-0.00013947941;-6.1256245E-5
-0.000186;-0.00013728777;-5.0736389E-5
-0.00018598;-9.0861604E-5;-5.4535226E-5
-0.00018596;-0.00013944288;-5.2416644E-5
-0.00018594;-0.00012660355;-6.1347563E-5
-0.00018592;-0.00010665965;-4.5439934E-5
-0.0001859;-0.00012696882;-5.4243008E-5
-0.00018588;-0.00012892303;-5.8553227E-5
-0.00018586;-9.6559859E-5;-6.8561701E-5
-0.00018584;-0.00010134493;-5.0316325E-5
-0.00018582;-0.00013584495;-6.589521E-5
-0.0001858;-9.1336459E-5;-4.7412407E-5
-0.00018578;-0.00015029149;-5.9758627E-5
-0.00018576;-0.00014525072;-5.8297536E-5
-0.00018574;-0.00016943178;-5.6142426E-5
-0.00018572;-0.00014590821;-5.6708599E-5
-0.0001857;-0.00013677639;-7.0369801E-5
-0.00018568;-0.00013989947;-5.8297536E-5
-0.00018566;-0.00011149952;-5.4882235E-5
-0.00018564;-7.8204902E-5;-5.9502936E-5
-0.00018562;-0.00011608369;-4.8270798E-5
-0.0001856;-0.0001112073;-5.4717862E-5
-0.00018558;-8.0761812E-5;-5.3019344E-5
-0.00018556;-9.601195E-5;-6.7173664E-5
-0.00018554;-0.0001027695;-5.5704099E-5
-0.00018552;-9.917156E-5;-4.2024633E-5
-0.0001855;-8.1784575E-5;-5.8662809E-5
-0.00018548;-9.0423277E-5;-6.03248E-5
-0.00018546;-8.7957685E-5;-5.2307062E-5
-0.00018544;-9.5354459E-5;-5.3421144E-5
-0.00018542;-0.00010872344;-4.7540252E-5
-0.0001854;-0.00011966336;-6.2498173E-5
-0.00018538;-8.5674731E-5;-7.0260219E-5
-0.00018536;-0.00010333567;-6.5803891E-5
-0.00018534;-7.7510884E-5;-4.4362379E-5
-0.00018532;-8.441454E-5;-6.1493673E-5
-0.0001853;-0.00010110751;-5.314719E-5
-0.00018528;-9.3308932E-5;-5.7585254E-5
-0.00018526;-0.00012724277;-5.6124163E-5
-0.00018524;-0.00013480392;-5.1028607E-5
-0.00018522;-0.00013239312;-7.0132374E-5
-0.0001852;-0.00016397095;-3.9285088E-5
-0.00018518;-0.00010189284;-6.7264982E-5
-0.00018516;-5.6580754E-5;-6.6041319E-5
