ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-12-09 17:36:09 086m





Relative time;Average1;Average2
s;V;V
-0.00015112;-0.018904388;-0.00012295743
-0.0001511;-0.019924087;-2.086294E-5
-0.00015108;-0.019326114;-2.0510264E-5
-0.00015106;-0.018835633;-0.00014099239
-0.00015104;-0.020241991;-0.0001330807
-0.00015102;-0.01931146;-7.7667782E-5
-0.000151;-0.019267156;3.6491607E-5
-0.00015098;-0.019736676;-0.00022236622
-0.00015096;-0.018820342;5.1319546E-5
-0.00015094;-0.020121219;2.6853781E-5
-0.00015092;-0.019114669;-0.00015107321
-0.0001509;-0.019674188;-7.2974894E-5
-0.00015088;-0.019930652;-8.0449469E-5
-0.00015086;-0.019194873;-0.00011563299
-0.00015084;-0.019303728;5.5995021E-5
-0.00015082;-0.019559388;-4.4925908E-5
-0.0001508;-0.018970744;6.8422019E-5
-0.00015078;-0.020166463;4.4116322E-5
-0.00015076;-0.020342132;-0.00019973545
-0.00015074;-0.01934365;0.00019886251
-0.00015072;-0.019504026;-0.00012962817
-0.0001507;-0.019617872;3.8022531E-5
-0.00015068;-0.01876686;-4.7504045E-5
-0.00015066;-0.018966414;-6.2235486E-5
-0.00015064;-0.019742901;9.7242126E-5
-0.00015062;-0.019597959;-0.00014394769
-0.0001506;-0.020329297;-0.00013068662
-0.00015058;-0.020401642;8.5296612E-6
-0.00015056;-0.019143247;6.7916873E-5
-0.00015054;-0.019318899;-0.00010683363
-0.00015052;-0.019420592;3.6696608E-5
-0.0001505;-0.019597944;-6.2323388E-5
-0.00015048;-0.019522952;8.739364E-5
-0.00015046;-0.01974496;-6.1688156E-6
-0.00015044;-0.01953406;0.00012051442
-0.00015042;-0.020159732;-0.00018876454
-0.0001504;-0.019666526;6.6726826E-5
-0.00015038;-0.019327237;-0.00017461345
-0.00015036;-0.019712357;-0.00012478614
-0.00015034;-0.019949913;-4.0527247E-5
-0.00015032;-0.020794602;-3.3777152E-5
-0.0001503;-0.019246405;-8.8297488E-5
-0.00015028;-0.019123503;2.5934896E-5
-0.00015026;-0.02024358;-0.00017976158
-0.00015024;-0.019388128;-0.00014493592
-0.00015022;-0.019296093;-4.605102E-5
-0.0001502;-0.018254025;3.0798143E-5
-0.00015018;-0.019272177;-2.1368658E-5
-0.00015016;-0.019182958;0.00020469443
-0.00015014;-0.019961536;4.230605E-5
-0.00015012;-0.019830017;4.621311E-5
-0.0001501;-0.019418154;-0.00011802218
-0.00015008;-0.019062639;-1.8145452E-5
-0.00015006;-0.019145338;5.8914224E-6
-0.00015004;-0.019046214;3.933826E-5
-0.00015002;-0.019600363;-0.00012205394
-0.00015;-0.020541368;-0.00012121673
-0.00014998;-0.019888723;0.00013561005
-0.00014996;-0.019694656;0.00017851682
-0.00014994;-0.0194276;-7.4641323E-5
-0.00014992;-0.019891829;1.2433715E-5
-0.0001499;-0.019881351;-0.00010363646
-0.00014988;-0.02005184;3.6007916E-5
-0.00014986;-0.019528435;-3.6792504E-5
-0.00014984;-0.019919769;5.1208316E-5
-0.00014982;-0.019648105;-4.6751121E-5
-0.0001498;-0.019036045;-3.6077249E-5
-0.00014978;-0.01994907;-5.8000481E-5
-0.00014976;-0.019430986;1.7273313E-5
-0.00014974;-0.020034517;-1.292654E-5
