ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-11-28 18:53:52 216m





Relative time;Average1;Average2
s;V;V
-0.0001879;-0.00017186309;-4.5589967E-5
-0.00018788;-0.00015239382;-5.309014E-5
-0.00018786;-0.00016737684;-5.3973532E-5
-0.00018784;-0.00020030485;-5.1600498E-5
-0.00018782;-0.00015694935;-5.2379962E-5
-0.0001878;-0.0001810954;-3.4365689E-5
-0.00018778;-0.00016342756;-5.5064781E-5
-0.00018776;-0.00013926418;-4.8049608E-5
-0.00018774;-0.00016464006;-3.9440864E-5
-0.00018772;-0.00013625026;-5.1998891E-5
-0.0001877;-0.00015128525;-5.4216032E-5
-0.00018768;-0.00018064505;-5.0821034E-5
-0.00018766;-0.00019294325;-4.293979E-5
-0.00018764;-0.00017077184;-5.1687105E-5
-0.00018762;-0.00020785699;-4.281854E-5
-0.0001876;-0.00017288505;-4.5104967E-5
-0.00018758;-0.00013820758;-5.6970137E-5
-0.00018756;-0.00013959329;-4.8118893E-5
-0.00018754;-0.00020508556;-4.3009076E-5
-0.00018752;-0.00018490612;-5.0924963E-5
-0.0001875;-0.0001905529;-3.9284971E-5
-0.00018748;-0.00017863576;-4.7841751E-5
-0.00018746;-0.00015421257;-4.1744612E-5
-0.00018744;-0.00010553939;-4.1917827E-5
-0.00018742;-0.00016590452;-4.721818E-5
-0.0001874;-0.00019469272;-3.0658906E-5
-0.00018738;-0.00016761934;-3.7622115E-5
-0.00018736;-0.00017938058;-4.2333541E-5
-0.00018734;-0.00017650523;-3.9042472E-5
-0.00018732;-0.00014236472;-5.2553176E-5
-0.0001873;-0.00014338668;-4.8222822E-5
-0.00018728;-0.00019138432;-4.3805861E-5
-0.00018726;-0.00018904593;-5.3367283E-5
-0.00018724;-0.00012573616;-5.1409963E-5
-0.00018722;-0.00015114668;-4.7616572E-5
-0.0001872;-0.00018662094;-4.6109609E-5
-0.00018718;-0.00017525809;-3.6253724E-5
-0.00018716;-0.00015114668;-2.0300699E-5
-0.00018714;-0.00017681701;-3.8436222E-5
-0.00018712;-0.00016202452;-3.5647474E-5
-0.0001871;-0.00016332363;-3.9804614E-5
-0.00018708;-0.00017579505;-4.2333541E-5
-0.00018706;-0.00017780433;-3.6097831E-5
-0.00018704;-0.0001700963;-3.9960507E-5
-0.00018702;-0.00013857133;-5.6052102E-5
-0.000187;-0.00016800041;-2.8459086E-5
-0.00018698;-0.00013644079;-3.4383011E-5
-0.00018696;-0.00020728538;-3.9111757E-5
-0.00018694;-0.00018331254;-3.5820688E-5
-0.00018692;-0.00018416129;-3.8973186E-5
-0.0001869;-0.00019450218;-3.0347121E-5
-0.00018688;-0.00017721541;-4.5538003E-5
-0.00018686;-0.00017617612;-4.3372826E-5
-0.00018684;-0.00016848541;-4.6473359E-5
-0.00018682;-0.00016692649;-5.7143351E-5
-0.0001868;-0.00015816185;-2.2829626E-5
-0.00018678;-0.00016550613;-3.7396937E-5
-0.00018676;-0.00016358345;-4.5312824E-5
-0.00018674;-0.00018064505;-4.6178895E-5
-0.00018672;-0.00018241183;-4.5486038E-5
-0.0001867;-0.00019070879;-4.1051756E-5
-0.00018668;-0.00019204254;-4.9123536E-5
-0.00018666;-0.00019117647;-3.6132474E-5
-0.00018664;-0.00017797755;-5.5653709E-5
-0.00018662;-0.00016611238;-4.4706575E-5
-0.0001866;-0.00013389455;-4.0358899E-5
-0.00018658;-0.00015452435;-5.1444605E-5
-0.00018656;-0.00011633063;-4.6871752E-5
-0.00018654;-0.00012066098;-3.4850689E-5
-0.00018652;-0.00017901683;-4.6057645E-5
-0.0001865;-0.00012866348;-3.8678722E-5
-0.00018648;-0.00015681078;-3.5630153E-5
-0.00018646;-0.00011224278;-3.8072472E-5
-0.00018644;-0.00015057507;-5.6138709E-5
-0.00018642;-0.00013422365;-4.0116399E-5
-0.0001864;-0.00014731864;-2.397284E-5
-0.00018638;-0.00012724312;-3.7241044E-5
-0.00018636;-0.00015339846;-3.4452296E-5
-0.00018634;-0.00014494561;-4.697568E-5
-0.00018632;-0.00015242846;-5.0145499E-5
-0.0001863;-0.00016453613;-3.9856578E-5
-0.00018628;-0.00017059863;-4.1380863E-5
-0.00018626;-0.00015679346;-5.1202106E-5
-0.00018624;-0.00018041987;-5.8494422E-5
-0.00018622;-0.00015606596;-3.4105868E-5
-0.0001862;-0.00011361117;-4.8898357E-5
-0.00018618;-0.00014423543;-3.4157832E-5
-0.00018616;-0.00016869327;-3.0970692E-5
-0.00018614;-0.0001825504;-5.8581029E-5
-0.00018612;-0.00020494699;-3.8089794E-5
-0.0001861;-0.0001396799;-4.5659252E-5
-0.00018608;-0.00012642901;-4.4031039E-5
-0.00018606;-0.00015653364;-4.8430679E-5
-0.00018604;-0.00012047045;-4.245479E-5
-0.00018602;-0.00018790272;-3.6790687E-5
-0.000186;-0.0001324049;-3.2824083E-5
-0.00018598;-0.00014944918;-3.083212E-5
-0.00018596;-0.00017844523;-3.9250329E-5
-0.00018594;-0.0001632197;-4.4723896E-5
-0.00018592;-0.00015615256;-4.7997644E-5
-0.0001859;-0.0001616781;-4.6386752E-5
-0.00018588;-0.00015765953;-5.3696389E-5
-0.00018586;-0.00015215132;-4.0636042E-5
-0.00018584;-0.00017255595;-4.5035681E-5
-0.00018582;-0.00014783829;-4.5555324E-5
-0.0001858;-0.00014371579;-4.9331393E-5
-0.00018578;-0.00020150003;-3.6911937E-5
-0.00018576;-0.00019623432;-4.5208896E-5
-0.00018574;-0.00018391879;-4.4949074E-5
-0.00018572;-0.00012977205;-4.0636042E-5
-0.0001857;-0.00014491097;-4.7391394E-5
-0.00018568;-0.00019768932;-4.856925E-5
-0.00018566;-0.00020245271;-4.9851035E-5
-0.00018564;-0.0001878854;-4.2143005E-5
-0.00018562;-0.00018171897;-4.5468717E-5
-0.0001856;-0.00018805861;-4.318229E-5
-0.00018558;-0.00017461719;-5.9810849E-5
-0.00018556;-0.00014939721;-4.4879789E-5
-0.00018554;-0.00015774613;-3.4140511E-5
-0.00018552;-0.00020820342;-4.2108362E-5
-0.0001855;-0.00016096792;-4.4238896E-5
-0.00018548;-0.00015336382;-4.1727291E-5
-0.00018546;-0.00013917758;-3.9458186E-5
-0.00018544;-0.0001590106;-4.8101572E-5
-0.00018542;-0.00016805238;-5.7784244E-5
-0.0001854;-0.00013623294;-5.4406567E-5
-0.00018538;-0.00016496917;-6.0036028E-5
-0.00018536;-0.00017480773;-5.0457285E-5
-0.00018534;-0.00017965773;-5.1340677E-5
-0.00018532;-0.00017304095;-3.8574793E-5
-0.0001853;-0.00014794221;-3.0468371E-5
-0.00018528;-0.00016105453;-4.9244786E-5
-0.00018526;-0.00015824846;-4.1848541E-5
-0.00018524;-0.00017894755;-5.2293355E-5
-0.00018522;-0.0001668572;-3.8263008E-5
-0.0001852;-0.00019268343;-4.3528718E-5
-0.00018518;-0.00017569112;-3.5058546E-5
-0.00018516;-0.00017418416;-5.137532E-5
-0.00018514;-0.00016034435;-4.9435321E-5
-0.00018512;-0.00016784452;-4.6923716E-5
-0.0001851;-0.00014229543;-4.2073719E-5
-0.00018508;-0.00018345112;-4.7166216E-5
-0.00018506;-0.00016315042;-5.0578535E-5
-0.00018504;-0.00018145915;-5.5809602E-5
-0.00018502;-0.00015059239;-2.9515693E-5
-0.000185;-0.00015384882;-4.1761934E-5
-0.00018498;-0.00014854846;-3.8055151E-5
-0.00018496;-0.00015712256;-5.7524422E-5
-0.00018494;-0.00012433312;-4.6715859E-5
-0.00018492;-0.00016528095;-4.7824429E-5
-0.0001849;-0.00017853183;-3.9233007E-5
-0.00018488;-0.00017356059;-4.7529965E-5
-0.00018486;-0.00018433451;-4.8396036E-5
-0.00018484;-0.00013890043;-4.2143005E-5
-0.00018482;-0.00014641793;-4.6074966E-5
-0.0001848;-0.0001387099;-2.8043372E-5
-0.00018478;-0.00017479041;-4.3719254E-5
-0.00018476;-0.00016150488;-5.2189426E-5
-0.00018474;-0.00016344488;-3.9562114E-5
-0.00018472;-0.00017337005;-4.8898357E-5
-0.0001847;-0.00019174807;-5.0370678E-5
-0.00018468;-0.00014555186;-5.3557818E-5
-0.00018466;-0.00015951292;-4.9227464E-5
-0.00018464;-0.00018854361;-5.5896209E-5
-0.00018462;-0.00012736437;-4.110372E-5
-0.0001846;-0.00014662579;-4.3234254E-5
-0.00018458;-0.00014373311;-3.3413011E-5
-0.00018456;-0.00018584147;-4.8274786E-5
-0.00018454;-0.00013907365;-3.3551583E-5
-0.00018452;-0.00017667844;-5.4545139E-5
-0.0001845;-0.00014459918;-4.2212291E-5
-0.00018448;-0.00018972147;-3.9943185E-5
-0.00018446;-0.00016994041;-4.7703179E-5
-0.00018444;-0.00015215132;-4.9019607E-5
-0.00018442;-0.00015823113;-4.9210143E-5
-0.0001844;-0.00016138363;-3.5301046E-5
-0.00018438;-0.00017676505;-4.2437469E-5
-0.00018436;-0.00015906256;-4.2524076E-5
-0.00018434;-0.00016796577;-4.513961E-5
-0.00018432;-0.00017565648;-4.5399431E-5
-0.0001843;-0.00016183399;-4.7391394E-5
-0.00018428;-0.00014272847;-3.3724797E-5
-0.00018426;-0.00022658144;-4.1865862E-5
-0.00018424;-0.00017837594;-4.929675E-5
-0.00018422;-0.00017796023;-3.4105868E-5
-0.0001842;-0.00020047807;-4.0289613E-5
-0.00018418;-0.00017936326;-4.3338183E-5
-0.00018416;-0.00016713434;-4.3234254E-5
-0.00018414;-0.0001610372;-5.7801565E-5
-0.00018412;-0.00013902168;-3.7916579E-5
-0.0001841;-0.00016051756;-4.758193E-5
-0.00018408;-0.000147769;-5.7853529E-5
-0.00018406;-0.00018651701;-4.4290861E-5
-0.00018404;-0.00016981916;-3.93889E-5
-0.00018402;-0.00015012471;-5.7524422E-5
-0.000184;-0.00018582415;-3.0035335E-5
-0.00018398;-0.00013981847;-5.1929605E-5
-0.00018396;-0.00018759093;-5.1409963E-5
-0.00018394;-0.00018731379;-4.2610683E-5
-0.00018392;-0.00014200097;-3.462551E-5
-0.0001839;-0.00018814522;-4.2039076E-5
-0.00018388;-0.00017283309;-4.7737822E-5
-0.00018386;-0.00018095683;-3.7985865E-5
-0.00018384;-0.0001940345;-4.5780502E-5
-0.00018382;-0.00015717453;-4.2714612E-5
-0.0001838;-0.00017757916;-5.0353356E-5
-0.00018378;-0.00016895309;-5.0855677E-5
-0.00018376;-0.00016557541;-5.1600498E-5
-0.00018374;-0.00017790826;-5.248389E-5
-0.00018372;-0.0001319199;-4.5711217E-5
-0.0001837;-0.00015509596;-3.2408369E-5
-0.00018368;-0.0001668572;-4.2246933E-5
-0.00018366;-0.00017285041;-5.1791034E-5
-0.00018364;-0.00018291415;-3.8072472E-5
-0.00018362;-0.00012291277;-4.7703179E-5
-0.0001836;-0.0002017945;-5.2050855E-5
-0.00018358;-0.0001690397;-3.9198364E-5
-0.00018356;-0.00015885471;-5.2709069E-5
-0.00018354;-0.00014896418;-5.4267996E-5
