ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-11-28 18:25:58 467m





Relative time;Average1;Average2
s;V;V
-0.0001879;-0.00010569756;-5.6274881E-5
-0.00018788;-0.0001532134;-5.5375723E-5
-0.00018786;-0.00012997482;-4.7283302E-5
-0.00018784;-0.00013847031;-5.5980329E-5
-0.00018782;-0.00011192965;-5.2383698E-5
-0.0001878;-0.00013140107;-5.2414703E-5
-0.00018778;-0.00013532326;-4.2182907E-5
-0.00018776;-0.00014155535;-5.3918467E-5
-0.00018774;-0.00016578611;-5.0926442E-5
-0.00018772;-0.00012519998;-4.8120449E-5
-0.0001877;-0.00011248775;-5.2941796E-5
-0.00018768;-9.2582256E-5;-6.6770224E-5
-0.00018766;-0.00010028711;-6.805695E-5
-0.00018764;-0.00015451563;-5.5546253E-5
-0.00018762;-0.00012538602;-5.3995981E-5
-0.0001876;-0.00012521549;-5.0476863E-5
-0.00018758;-0.00011727809;-6.3266609E-5
-0.00018756;-0.00011923144;-5.587181E-5
-0.00018754;-0.00011420855;-4.4833872E-5
-0.00018752;-0.00011166611;-6.2336445E-5
-0.0001875;-0.00011609989;-5.4352543E-5
-0.00018748;-0.00012572708;-5.2631741E-5
-0.00018746;-0.00011747963;-5.3639418E-5
-0.00018744;-0.00011729359;-4.3376616E-5
-0.00018742;-0.00010245749;-5.3236348E-5
-0.0001874;-0.00012138631;-6.0801676E-5
-0.00018738;-0.00013206769;-4.641515E-5
-0.00018736;-0.00010549602;-4.5267948E-5
-0.00018734;-0.0001423615;-7.084744E-5
-0.00018732;-0.00010442634;-5.1096972E-5
-0.0001873;-0.00012707581;-4.5702025E-5
-0.00018728;-0.00011763465;-4.3252595E-5
-0.00018726;-0.00012425432;-4.3376616E-5
-0.00018724;-0.00012346368;-5.1779092E-5
-0.00018722;-0.0001178827;-6.0522627E-5
-0.0001872;-0.00015177165;-5.7189542E-5
-0.00018718;-0.00014988032;-5.2197665E-5
-0.00018716;-0.00013893539;-6.3111581E-5
-0.00018714;-0.00016363123;-5.4430057E-5
-0.00018712;-0.00012543252;-6.0925698E-5
-0.0001871;-0.00012989731;-5.7220547E-5
-0.00018708;-0.00011856482;-5.9406431E-5
-0.00018706;-0.00012047165;-4.2958043E-5
-0.00018704;-9.4535599E-5;-4.9143629E-5
-0.00018702;-0.00011839429;-4.4012228E-5
-0.000187;-0.00015141509;-4.9918765E-5
-0.00018698;-0.00011599137;-5.3964975E-5
-0.00018696;-0.0001093717;-4.6554674E-5
-0.00018694;-0.00013518374;-5.80887E-5
-0.00018692;-0.0001435397;-5.9778496E-5
-0.0001869;-0.00015463965;-5.8739814E-5
-0.00018688;-0.00011008483;-5.2151157E-5
-0.00018686;-0.00010715481;-4.8508017E-5
-0.00018684;-0.00012054917;-5.2244173E-5
-0.00018682;-0.00014085773;-4.7748384E-5
-0.0001868;-0.00014781845;-5.7623618E-5
-0.00018678;-0.00011952599;-5.1872108E-5
-0.00018676;-0.00010042663;-5.1453534E-5
-0.00018674;-0.00013617591;-5.267825E-5
-0.00018672;-0.00011684402;-5.3995981E-5
-0.0001867;-0.0001047829;-4.3097567E-5
-0.00018668;-0.00010861207;-5.4755614E-5
-0.00018666;-8.8210488E-5;-6.3747193E-5
-0.00018664;-0.00010886011;-5.9995534E-5
-0.00018662;-0.00013904391;-5.3189839E-5
-0.0001866;-0.00012383574;-6.1886866E-5
-0.00018658;-0.00013943148;-5.8631295E-5
-0.00018656;-0.0001270293;-5.9964529E-5
-0.00018654;-0.00016166239;-3.6958489E-5
-0.00018652;-0.0001355248;-4.8911088E-5
-0.0001865;-0.00013164912;-6.196438E-5
-0.00018648;-0.00011205367;-5.7267055E-5
-0.00018646;-0.00013445511;-5.3406877E-5
-0.00018644;-0.00012696729;-5.604234E-5
-0.00018642;-0.00011658047;-5.4352543E-5
-0.0001864;-9.2566753E-5;-7.4459574E-5
-0.00018638;-0.00011816175;-4.6988751E-5
-0.00018636;-0.00016781697;-5.1019458E-5
-0.00018634;-0.0001355248;-4.1082213E-5
-0.00018632;-0.00014005159;-5.6848482E-5
-0.0001863;-9.078394E-5;-4.4012228E-5
-0.00018628;-0.00014110578;-4.3500638E-5
-0.00018626;-0.00014002059;-5.2073643E-5
-0.00018624;-8.7264822E-5;-5.672446E-5
-0.00018622;-0.00016550706;-5.8398754E-5
-0.0001862;-0.00014431484;-5.8011186E-5
-0.00018618;-0.00012537051;-5.0430355E-5
-0.00018616;-0.00014859359;-6.3406133E-5
-0.00018614;-6.9204151E-5;-5.672446E-5
-0.00018612;-0.00018401731;-5.3515396E-5
-0.0001861;-0.00011636343;-5.029083E-5
