ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-11-28 18:46:13 533m





Relative time;Average1;Average2
s;V;V
-0.0001879;-0.00012450903;-6.1420054E-5
-0.00018788;-0.00018528868;-5.412339E-5
-0.00018786;-0.00012495536;-6.5514724E-5
-0.00018784;-0.00017121932;-4.9427134E-5
-0.00018782;-0.00016161334;-5.1328924E-5
-0.0001878;-0.00016590207;-4.4400974E-5
-0.00018778;-0.00014015028;-4.8049306E-5
-0.00018776;-0.00016832782;-6.0915498E-5
-0.00018774;-0.00018556037;-5.6898451E-5
-0.00018772;-0.00013694828;-4.9271885E-5
-0.0001877;-0.00017548864;-4.754475E-5
-0.00018768;-0.00017403319;-5.6199835E-5
-0.00018766;-0.00016528107;-5.6374489E-5
-0.00018764;-0.00016145809;-6.2273919E-5
-0.00018762;-0.0001254017;-5.9518264E-5
-0.0001876;-0.00021441712;-2.5635353E-5
-0.00018758;-0.00016799792;-5.1697638E-5
-0.00018756;-0.00017166565;-5.002872E-5
-0.00018754;-0.0001724613;-5.4336857E-5
-0.00018752;-0.00013275658;-6.4350363E-5
-0.0001875;-0.00015284182;-6.3011348E-5
-0.00018748;-0.00013083539;-5.6258053E-5
-0.00018746;-0.00011645553;-4.1722943E-5
-0.00018744;-0.00015447192;-4.0403334E-5
-0.00018742;-0.00010706301;-4.6380388E-5
-0.0001874;-0.00016171037;-5.3308338E-5
-0.00018738;-0.00014048018;-3.9530063E-5
-0.00018736;-0.00013211619;-5.5869932E-5
-0.00018734;-0.00015612143;-5.8606181E-5
-0.00018732;-0.00013774393;-3.8598574E-5
-0.0001873;-0.00014290593;-4.7467125E-5
-0.00018728;-0.00020205548;-6.0779655E-5
-0.00018726;-0.00017327635;-5.5598248E-5
-0.00018724;-0.00018486175;-4.8340396E-5
-0.00018722;-0.00013518234;-5.402636E-5
-0.0001872;-0.00012755577;-4.9601788E-5
-0.00018718;-0.0001556945;-5.753885E-5
-0.00018716;-0.00014141167;-6.3768182E-5
-0.00018714;-0.00010943055;-5.7286572E-5
-0.00018712;-0.00012142347;-6.353531E-5
-0.0001871;-0.00016429137;-4.7467125E-5
-0.00018708;-0.00014742754;-5.7597068E-5
-0.00018706;-0.00015396736;-4.7758216E-5
-0.00018704;-0.0001653781;-4.832099E-5
-0.00018702;-0.00013128173;-4.364414E-5
-0.000187;-0.00015548103;-5.8062813E-5
-0.00018698;-0.0001485919;-3.7104311E-5
-0.00018696;-0.00015967273;-6.5126604E-5
-0.00018694;-0.00013937404;-5.4763789E-5
-0.00018692;-0.00012807973;-5.5792308E-5
-0.0001869;-0.00013081598;-4.2635026E-5
-0.00018688;-0.00015037725;-4.0655612E-5
-0.00018686;-0.00017841895;-4.8107524E-5
-0.00018684;-0.00018794731;-6.1400648E-5
-0.00018682;-0.00015520935;-7.0870786E-5
-0.0001868;-0.00016320463;-5.0630307E-5
-0.00018678;-0.00015714995;-6.2506791E-5
-0.00018676;-0.00016266126;-4.7525344E-5
-0.00018674;-0.00012146228;-5.0106344E-5
-0.00018672;-0.00016064304;-4.0442146E-5
-0.0001867;-0.00012722587;-6.1458866E-5
-0.00018668;-0.00012437318;-4.9718224E-5
-0.00018666;-0.00013714234;-5.4375669E-5
-0.00018664;-0.00014863071;-4.1955816E-5
-0.00018662;-0.00014993091;-5.8334497E-5
-0.0001866;-0.00013853958;-5.4414481E-5
-0.00018658;-0.00017350923;-4.8670299E-5
-0.00018656;-0.00016264186;-5.1969322E-5
-0.00018654;-0.00015773213;-4.9000201E-5
-0.00018652;-0.00013467778;-6.6795522E-5
-0.0001865;-0.00017956391;-6.1575302E-5
-0.00018648;-0.00014577802;-5.5598248E-5
-0.00018646;-0.00016516464;-5.5035473E-5
-0.00018644;-0.00017250011;-6.9085432E-5
-0.00018642;-0.00018127163;-5.38323E-5
-0.0001864;-0.00016712465;-7.904072E-5
-0.00018638;-0.00016495117;-4.9349509E-5
-0.00018636;-0.00011686305;-5.6704391E-5
-0.00018634;-0.00012608091;-5.3909924E-5
-0.00018632;-0.00016466008;-6.5184822E-5
-0.0001863;-0.00013712294;-7.0540884E-5
-0.00018628;-0.0001279633;-5.9964603E-5
-0.00018626;-0.0001334552;-6.3302438E-5
-0.00018624;-0.00015520935;-4.4924937E-5
-0.00018622;-0.00016669771;-4.6671479E-5
-0.0001862;-0.0001363467;-5.0106344E-5
-0.00018618;-0.00013921879;-7.4538524E-5
-0.00018616;-0.00016221492;-5.173645E-5
-0.00018614;-0.00017125813;-6.5320664E-5
-0.00018612;-0.00016188502;-4.9912284E-5
-0.0001861;-0.00014461366;-5.5772902E-5
-0.00018608;-0.00010027091;-6.4447393E-5
-0.00018606;-0.00018806374;-5.0572089E-5
-0.00018604;-0.0001340956;-4.6846133E-5
-0.00018602;-0.00013960691;-3.7065499E-5
-0.000186;-0.00015229845;-5.3308338E-5
-0.00018598;-0.00015480182;-5.8839053E-5
-0.00018596;-0.00015264776;-6.1128964E-5
-0.00018594;-0.00015433608;-6.2778475E-5
-0.00018592;-0.00012342229;-5.924658E-5
-0.0001859;-0.00016079828;-5.8062813E-5
-0.00018588;-0.00013793799;-4.8689705E-5
-0.00018586;-0.00018379442;-4.4478598E-5
-0.00018584;-0.00014905764;-5.7965782E-5
-0.00018582;-0.00015291944;-5.5850526E-5
-0.0001858;-0.00012858429;-5.905252E-5
-0.00018578;-0.00013355223;-7.2830794E-5
-0.00018576;-0.00016153571;-5.3793488E-5
-0.00018574;-0.00014882477;-7.2054553E-5
-0.00018572;-0.00015767391;-5.2454473E-5
-0.0001857;-0.00013205797;-5.6782015E-5
