ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2025-12-01 16:40:49 265m





Relative time;Average1;Average2
s;V;V
-8.776E-5;-0.0034850439;-0.00027733648
-8.774E-5;-0.0032088166;-0.00027533276
-8.772E-5;-0.0033204525;-0.00026155717
-8.77E-5;-0.0034771721;-0.00028084299
-8.768E-5;-0.0032424505;-0.00027833834
-8.766E-5;-0.0036990127;-0.00027787319
-8.764E-5;-0.0029841135;-0.00026538571
-8.762E-5;-0.0032045229;-0.00029637183
-8.76E-5;-0.0032574784;-0.0002932589
-8.758E-5;-0.0031923574;-0.00027239874
-8.756E-5;-0.0036546446;-0.00026706741
-8.754E-5;-0.0031866325;-0.00028109346
-8.752E-5;-0.0030635468;-0.0002813797
-8.75E-5;-0.0030141693;-0.00029404608
-8.748E-5;-0.0028882212;-0.00027844568
-8.746E-5;-0.0032839561;-0.00027665664
-8.744E-5;-0.0035415774;-0.0002891799
-8.742E-5;-0.0031945043;-0.00026438385
-8.74E-5;-0.0031401175;-0.00027382997
-8.738E-5;-0.003326893;-0.00026413339
-8.736E-5;-0.003202376;-0.00029794618
-8.734E-5;-0.003211679;-0.00027318591
-8.732E-5;-0.0031844857;-0.00025969658
-8.73E-5;-0.0033140119;-0.0002707886
-8.728E-5;-0.0031272365;-0.00028724774
-8.726E-5;-0.0032231289;-0.00026942894
-8.724E-5;-0.0033240305;-0.00026295262
-8.722E-5;-0.0032460285;-0.00027515385
-8.72E-5;-0.0029633607;-0.00028052096
-8.718E-5;-0.0034592817;-0.00028846429
-8.716E-5;-0.0031923574;-0.00027007299
-8.714E-5;-0.0031794764;-0.00025880206
-8.712E-5;-0.0032360099;-0.00027790897
-8.71E-5;-0.0031751827;-0.00028163017
-8.708E-5;-0.0032911123;-0.00028767711
-8.706E-5;-0.0030234723;-0.00025622584
-8.704E-5;-0.0030685561;-0.00028467153
-8.702E-5;-0.0027701447;-0.00028520824
-8.7E-5;-0.0029397454;-0.00025944611
-8.698E-5;-0.0034313728;-0.00025951767
-8.696E-5;-0.00318377;-0.00027404465
-8.694E-5;-0.0032252757;-0.00028002003
-8.692E-5;-0.0029447547;-0.00027690711
-8.69E-5;-0.0036024047;-0.00026892801
-8.688E-5;-0.0038056393;-0.00028309718
-8.686E-5;-0.0030842996;-0.00028399169
-8.684E-5;-0.0031000431;-0.00027948332
-8.682E-5;-0.0033505083;-0.00029236439
-8.68E-5;-0.0032818093;-0.00026227279
-8.678E-5;-0.0028259627;-0.00028474309
